,CHLOROPHYLL,CHLOROPHYLL_A,CHLOROPHYLL_B,CLOUD_COVER,DEPTH_CLASS,DOC,ID,LATITUDE,LOCATION,LONGITUDE,MISSION,N_TOTAL,N_TOTAL_DISSOLVED,POC,P_ORGANIC,P_TOTAL,SAMPLE_SITE,SAMPLING_DEPTH,SILICA,SPM,TOC,TOTAL_DEPTH,TURBIDITY,WATER_PERIOD,blue_max,blue_mean,blue_median,blue_min,blue_stdDev,count_pixel,datetime,dif_date_point,green_max,green_mean,green_median,green_min,green_stdDev,img_date,nir_max,nir_mean,nir_median,nir_min,nir_stdDev,red_max,red_mean,red_median,red_min,red_stdDev,system_index,dif_date_point_abs,satellite,duplicated
424,1.4311111111111108,,,59.0,1,,266,-2.230316,PQ,-55.493935,V,,,,,,11,0.2,,17.824999999999992,,7.0,17.388888888888886,HW,0.0088650736829725,0.0078422558884413,0.0079554525899759,0.006726306714873,0.0005927289358587,9,2015-05-07 15:30:00,-14.066915243055556,0.0168038754054558,0.0163242736419482,0.016281186239284,0.0158950333077116,0.0002834245345878,2015-04-23T13:53:38,0.0088421654468219,0.0082414055753703,0.0083206525572518,0.0073010906185959,0.0004965925276682,0.0210455722650787,0.0204339976014707,0.0206596406630781,0.0190457913772402,0.0006484474564401,266_1_BOA_LE07_228062_20150423,14.066915243055556,LD7,False
429,1.984,,,59.0,1,,270,-2.112532,PC,-55.621423,V,,,,,,24,0.2,,16.24444444444447,,6.6,14.079999999999998,HW,0.0079005536663875,0.0063967297292986,0.0058832459745105,0.005217102897508,0.0009071367146327,9,2015-05-08 13:30:00,-14.983581909722222,0.0162188897039604,0.0149753135570461,0.0145595896244633,0.0136851745252277,0.0009046794139213,2015-04-23T13:53:38,0.0064295951180396,0.0045002529359502,0.0044320368681654,0.0027735303050604,0.0011678527144272,0.0206754999186454,0.0189601733222155,0.0185061827603184,0.0176347128871946,0.0010201520730051,270_1_BOA_LE07_228062_20150423,14.983581909722222,LD7,False
435,0.5522222222222221,,,59.0,1,,273,-2.177378,SL,-55.806321,V,,,,,,33,0.2,,22.88000000000001,,6.7,20.7,HW,0.0066377712028158,0.0059610430555493,0.0059988669544818,0.0050297277541044,0.0004771943527452,9,2015-05-09 11:00:00,-15.879415243055556,0.0148016241239547,0.0142347601572193,0.0141972604308268,0.0135804971913857,0.0003739247018902,2015-04-23T13:53:38,0.0054271944059917,0.0048925894344424,0.0049182837048936,0.0044060087517799,0.000410706490529,0.0196248837523615,0.0192255087902229,0.0189941852497841,0.0184519857195291,0.0003645405437054,273_1_BOA_LE07_228062_20150423,15.879415243055556,LD7,False
318,,,,83.16,1,,279,-2.180361,AM,-55.016444,V,,,,,,46,0.2,,36.36000000000001,,,,HW,0.0144484135523007,0.0138782070626121,0.0139604961279479,0.0128965568226004,0.0004504655246372,9,2015-05-12 00:00:00,-1.4254991898148148,0.0235058719239205,0.022264738717468,0.0224669998719598,0.0200865739960579,0.0009560603945448,2015-05-10T13:47:16,0.0054154844843802,0.0051287988594001,0.0051011943799414,0.0045440669322802,0.0002525391689926,0.0307461654130838,0.0291622607601335,0.0295378129929985,0.0259816423477198,0.0013596636142184,279_1_BOA_LC08_227062_20150510,1.4254991898148148,LD8,True
437,0.9834210526315788,15.109159999999997,1.6592500000000001,59.0,1,5.502,280,-2.307096,LG,-55.373301,VI,0.2373038322343959,0.1747038322343959,2.893,"< 0,01",0.059715110936064,37,0.2,2.9,29.43,8.395,3.0,32.94736842105263,R,0.0143066816280716,0.0134704417761346,0.0125336480799402,0.0102011149225726,0.0013717550280079,5,2016-04-12 10:50:00,-2.870409537037037,0.0335656509067935,0.0285415137415556,0.030904885814689,0.0203886579089292,0.0048565478928068,2016-04-09T13:56:36,0.0193345059016272,0.0176410117880384,0.0176259060175326,0.0157301886225018,0.0011848363265397,0.041775672037188,0.0366667732658077,0.0388413133663241,0.0260093275012077,0.0057416553687146,280_1_BOA_LE07_228062_20160409,2.870409537037037,LD7,False
439,0.9628571428571427,24.868763333333334,0.6698750000000006,59.0,1,4.73,281,-2.255185,LG,-55.376673,VI,0.2432038322343959,0.1686038322343959,2.2029999999999994,"< 0,01",0.059715110936064,38,0.2,2.73,54.29,6.933,4.0,64.22857142857143,R,0.0219496292024824,0.0212875289426757,0.0207190368568062,0.0205774304338885,0.0006121109156052,6,2016-04-12 12:19:00,-2.9322150925925925,0.0440861355373065,0.0439267064493257,0.0435822910244141,0.0430143868711268,0.0004294865060187,2016-04-09T13:56:36,0.016000890899493,0.015577333676848,0.0151192188463213,0.014907467860616,0.0004632625257772,0.057269181654205,0.0567648365676193,0.0566533285969175,0.0559862964978285,0.0005133838990649,281_1_BOA_LE07_228062_20160409,2.9322150925925925,LD7,False
441,1.3521568627450982,46.58261238095239,0.45481071428572073,59.0,1,4.477,282,-2.173257,GP,-55.372851,VI,0.2961038322343959,0.1756038322343959,1.1999999999999993,"< 0,01",0.054715110936064,39,0.2,2.7,33.71,5.677,4.3,60.55294117647061,R,0.0213938820778581,0.0174524216294258,0.0179092446696631,0.0099653224387806,0.0034881459388615,9,2016-04-12 14:00:00,-3.0023539814814817,0.043761806403136,0.0386034569496927,0.0387877531893363,0.0307120762938043,0.0041786917932272,2016-04-09T13:56:36,0.0153750865763533,0.0125983016398049,0.0124095806501842,0.0072219947422836,0.0025365808378242,0.0553218880337607,0.0489354109573509,0.0492103131516823,0.0407057906999759,0.0048285419276183,282_1_BOA_LE07_228062_20160409,3.0023539814814817,LD7,False
442,0.7022580645161289,26.603947142857148,2.878085714285713,43.0,1,4.288,283,-2.135144,GP,-55.370602,VI,0.2393038322343959,0.1702038322343959,1.7519999999999998,"< 0,01",0.055715110936064,40,0.2,2.78,54.0,6.04,4.5,62.97741935483871,R,0.0137556454880479,0.0121301095153336,0.0127583543429246,0.007390274849024,0.0023758227578724,5,2016-04-12 15:09:00,-3.050547488425926,0.0361853191038149,0.0336571406879247,0.0337608845418148,0.0286640634168303,0.0028629577819087,2016-04-09T13:56:12,0.0101856587554155,0.0092634763319867,0.0094704382162321,0.0059992950143702,0.0015852784800492,0.0468385437983175,0.0448242747263885,0.0453023662747494,0.0394388402879538,0.0027352500731597,283_1_BOA_LE07_228061_20160409,3.050547488425926,LD7,False
443,2.266,18.36625185185185,1.22277,43.0,1,5.399,284,-2.113672,GP,-55.370602,VI,0.8207038322343959,0.1685038322343959,0.26900000000000013,"< 0,01",0.055715110936064,41,0.2,3.27,45.71,5.668,1.9,49.337142857142865,R,0.0136570240790189,0.0082667076994346,0.0079618763100201,0.0079618763100201,0.0023724970145499,5,2016-04-12 16:00:00,-3.0859641550925927,0.0306021935220533,0.0238648030305984,0.0234935590806232,0.0234935590806232,0.0028603654289635,2016-04-09T13:56:12,0.0141240473235913,0.0142258721971742,0.0140753801905139,0.0118471242960672,0.0007528050025978,0.037754940671066,0.029884782694967,0.0295116835385883,0.0295116835385883,0.0030492942096353,284_1_BOA_LE07_228061_20160409,3.0859641550925927,LD7,False
446,0.7673684210526315,82.68253333333332,17.670753333333337,59.0,1,4.503,285,-2.20666,PD,-55.623562,VI,0.0088038322343959,0.0068038322343959,0.26699999999999946,"< 0,01",0.061715110936064,25,0.2,3.01,42.29,4.77,5.2,53.397368421052626,R,0.0141178315056494,0.0129755270697855,0.013388064205318,0.011435201473946,0.0009108657479486,9,2016-04-13 14:15:00,-4.012770648148148,0.0298176005753211,0.0291153825171005,0.0291663301068101,0.027980371745977,0.0005369812335918,2016-04-09T13:56:36,0.0133204717750899,0.0123606981120348,0.0123565785172946,0.0116239763852889,0.0004279778103455,0.0353965848614535,0.0345286261406841,0.0349309496458954,0.0319489744171996,0.0011239756306558,285_1_BOA_LE07_228062_20160409,4.012770648148148,LD7,False
449,0.6558823529411766,19.07531,1.4846178571428594,59.0,1,4.113,286,-2.178437,PD,-55.633239,VI,0.2061038322343959,0.1752038322343959,0.4339999999999993,"< 0,01",0.051715110936064,36,0.2,2.69,50.0,4.547,4.4,43.626470588235286,R,0.0204868509369869,0.0179802060159746,0.0181914622790334,0.0132089742495531,0.0019179841071015,9,2016-04-13 13:00:00,-3.960687314814815,0.0344487540293335,0.033068850771868,0.0333246379585111,0.0298905570911285,0.0014350742251569,2016-04-09T13:56:36,0.0116735189318358,0.0103943818723941,0.0104591358949715,0.0075483900695749,0.0011039253532988,0.0398961777709136,0.038154110128203,0.038443254515818,0.0351090616521236,0.0015361039371339,286_1_BOA_LE07_228062_20160409,3.960687314814815,LD7,False
451,0.6910344827586207,28.984916666666663,4.374273333333335,59.0,1,4.207,287,-2.142593,PC,-55.625756,VI,0.1072038322343959,0.0935038322343959,1.9800000000000004,"< 0,01",0.052715110936064,22,0.2,3.2,42.57,6.187,4.2,44.3448275862069,R,0.016811935598467,0.0143977570456731,0.0145702471855143,0.0127172033625149,0.0011674335790181,9,2016-04-14 09:02:00,-4.795409537037037,0.0273427138104075,0.0262617709110054,0.0261095323291938,0.0253872934899813,0.0006860173641026,2016-04-09T13:56:36,0.0086465976186994,0.0077585755010985,0.007760845860645,0.0070323404492895,0.0004972925249159,0.032313975434013,0.0294062513346922,0.0294012587243717,0.0269516271424103,0.0015523281584423,287_1_BOA_LE07_228062_20160409,4.795409537037037,LD7,False
319,0.9559999999999998,29.74819333333333,6.819606666666668,82.47,1,4.579,290,-2.1572,SL,-55.805249,VI,0.0080038322343959,0.0077038322343959,0.6890000000000001,"< 0,01",0.043715110936064,30,0.2,2.95,35.43,5.268,4.0,39.02,R,0.025497269917227,0.0215403886933424,0.0201560626862442,0.019475091715433,0.0022005266916061,9,2016-04-15 13:10:00,2.030254675925926,0.0322652850785155,0.0293406384699007,0.0300309901703646,0.0271612815958568,0.0019232549256144,2016-04-17T13:53:34,0.0176007955500224,0.012555772697873,0.013497832776921,0.0084281518303412,0.0032112060912337,0.0391515887841343,0.0345809904056165,0.0356532792315386,0.0311137425626957,0.0028015049618131,290_1_BOA_LC08_228061_20160417,2.030254675925926,LD8,False
321,0.8433333333333334,59.97702666666666,2.1522800000000077,82.47,1,4.675,291,-2.219976,SL,-55.808397,VI,0.0118038322343959,0.0065038322343959,1.3630000000000004,"< 0,01",0.047715110936064,31,0.2,2.57,35.43,6.038,4.0,46.5,R,0.0120795977645686,0.011191468247371,0.0112958614311751,0.0103085023494656,0.0005171965961104,9,2016-04-15 14:06:00,1.991365787037037,0.0150347640794122,0.0139611323113578,0.0138447875691016,0.0119573001805578,0.0010200288917599,2016-04-17T13:53:34,0.0064305430741866,0.0056154073385494,0.0054671649912505,0.0048066227258804,0.0004774323855049,0.0171080205165669,0.0159481752839432,0.0159552859343398,0.0136847284997055,0.001163829142476,291_1_BOA_LC08_228061_20160417,1.991365787037037,LD8,True
323,0.9559999999999998,43.32270666666667,2.9822566666666668,82.47,1,5.503,292,-2.177378,SL,-55.806321,VI,0.1823038322343959,0.1656038322343959,0.8079999999999998,"< 0,01",0.057715110936064,33,0.2,2.47,38.57,6.311,4.2,42.98,R,0.0169370708826111,0.0161500941718519,0.0159863319782434,0.0156191385482374,0.0004404460027423,9,2016-04-15 12:02:00,2.077476898148148,0.0274469679615737,0.0257979536316976,0.0261137904639412,0.0245743349651951,0.000828352422026,2016-04-17T13:53:34,0.0079307695276605,0.0073349209294051,0.0072267567920946,0.0069339700794196,0.0003436773945084,0.0355032525205912,0.0330155674448676,0.0334756819694413,0.0311879219764434,0.001212110373804,292_1_BOA_LC08_228061_20160417,2.077476898148148,LD8,False
461,1.1449999999999998,21.815728333333336,1.0806249999999995,43.0,1,5.23,293,-2.258797,PQ,-55.623565,VI,0.0422038322343959,0.0369038322343959,1.9449999999999994,"< 0,01",0.041715110936064,9,0.2,3.09,19.43,7.175,4.0,17.966666666666665,R,0.0027471647999508,0.0002590798096654,-0.0004288474657717,-0.0015380401555561,0.0012984285696543,7,2016-04-16 13:35:00,-6.985269710648148,0.0069449546656571,0.0042278072753034,0.0037360441908259,0.0022614500223564,0.0015599474740584,2016-04-09T13:56:12,0.0124340300213231,0.0071377146118137,0.0059045038631692,0.0056118485694279,0.0023709853499124,0.0085299791628083,0.0034789473920669,0.0025180272232975,0.0002714849037654,0.0028085205694303,293_1_BOA_LE07_228061_20160409,6.985269710648148,LD7,False
467,0.765,24.35719333333333,3.4425233333333343,59.0,1,4.514,295,-2.229907,PQ,-55.495172,VI,0.0159038322343959,0.0491038322343959,0.33399999999999963,"< 0,01",0.027715110936064,11,0.2,3.41,53.14,4.848,3.8,39.68333333333333,R,0.0115762142532755,0.0103931203263825,0.0104160893887344,0.0086944197602719,0.0008392481024904,9,2016-04-17 10:45:00,-7.866937314814815,0.0178116503421122,0.0159935760719731,0.0161979501351566,0.0146392066834426,0.0009190990984106,2016-04-09T13:56:36,0.0082770426190187,0.0070986755174226,0.0071332440100711,0.0046782985895839,0.0011202340606806,0.0208210996207732,0.0193220658096438,0.0192310521013027,0.0186752766291263,0.0006427249695259,295_1_BOA_LE07_228062_20160409,7.866937314814815,LD7,False
469,0.75,39.81220666666666,4.269846666666667,59.0,1,4.42,296,-2.170323,GP,-55.493823,VI,0.1036038322343959,0.0456038322343959,0.40300000000000047,"< 0,01",0.049715110936064,14,0.2,3.45,36.0,4.823,2.69,55.31999999999999,R,0.0155392255891776,0.0144171075592281,0.0143462419662992,0.0138447499669257,0.0005442984733302,9,2016-04-17 11:48:00,-7.9106873148148145,0.029585588309757,0.0287916565224716,0.0286369358097687,0.0282735171181223,0.0004075724845381,2016-04-09T13:56:36,0.0090609677669968,0.0078335845364879,0.0077506539024109,0.007055474216922,0.0006539697445041,0.0360233662918158,0.0342937544128434,0.0342091692259141,0.0333902620625833,0.0007453218202243,296_1_BOA_LE07_228062_20160409,7.9106873148148145,LD7,False
470,0.722,72.56164166666667,1.8612749999999993,43.0,1,3.326,297,-2.133265,GP,-55.488798,VI,0.0681038322343959,0.0657038322343959,3.783,"< 0,01",0.062715110936064,15,0.2,3.22,61.14,7.109,4.6,65.47999999999999,R,0.0189971310328197,0.0181083058131107,0.0179821442121094,0.0173004968821704,0.0005639370836288,9,2016-04-17 13:31:00,-7.982491932870371,0.0381543807225879,0.036901634272324,0.0368808539214526,0.0358817443181826,0.0007151850555596,2016-04-09T13:56:12,0.0121916730617412,0.0107026929003136,0.0108607880293623,0.0093444245678073,0.0008111252015786,0.0466590213306079,0.0450229014611148,0.0448095502483523,0.043739882545895,0.0009132169947129,297_1_BOA_LE07_228061_20160409,7.982491932870371,LD7,False
471,,55.01353444444444,1.468000000000002,43.0,1,5.197,298,-2.070564,SN,-55.486853,VI,0.0668038322343959,0.0650038322343959,0.8010000000000002,"< 0,01",0.061715110936064,16,0.2,3.32,45.43,5.998,4.2,,R,0.0077673041724077,0.006181311484706,0.0058998014764818,0.0042214851628839,0.0011094061096848,9,2016-04-19 12:52:00,-9.955408599537035,0.016125999306806,0.0119526483794404,0.0106472474807411,0.0095805558826313,0.0018823280550836,2016-04-09T13:56:12,0.0060727360936719,0.0045061794562105,0.0041578901054221,0.0027762880109047,0.0009966539182535,0.0210377197226259,0.0156436010979411,0.0142141715157119,0.0117680878498732,0.002609089768997,298_1_BOA_LE07_228061_20160409,9.955408599537035,LD7,False
472,1.4183333333333332,55.77477666666667,8.650813333333334,43.0,1,5.116,299,-2.037612,SN,-55.486403,VI,0.3440038322343959,0.1606038322343959,1.242,"< 0,01",0.044715110936064,17,0.2,2.61,49.71,6.358,1.0,48.65,R,0.0176987165463707,0.0169720063498702,0.0171036514429894,0.0156320272748913,0.0006526704612401,9,2016-04-19 14:28:00,-10.022075266203704,0.0369375259745827,0.0357869281602619,0.0361462722072584,0.0325282369745805,0.0013370482155668,2016-04-09T13:56:12,0.0182837189593374,0.0170732224440274,0.0170906000884996,0.0165851887057347,0.0004500902828758,0.0475355832909873,0.04601074745848,0.0462332844368014,0.0401681710767331,0.0021646877523763,299_1_BOA_LE07_228061_20160409,10.022075266203704,LD7,False
474,,18.636783333333334,0.21125000000000013,71.0,1,3.671,301,-2.245385,LG,-55.24066,VI,0.0084038322343959,0.0027038322343959,2.57,"< 0,01",0.031715110936064,2,0.2,3.11,15.43,6.241,4.3,,R,0.010573785353659,0.0095182766826302,0.0099600849344645,0.0078955732415555,0.0008872440298883,9,2016-04-21 09:22:00,4.190513171296296,0.0223087556287765,0.018555654917372,0.0194357644295699,0.0144089757692272,0.002956713900295,2016-04-25T13:56:20,0.0074231562657537,0.0061228182470254,0.0061356178238549,0.0041316078491389,0.0010658297050533,0.0255536229574012,0.0209020245948974,0.0220371701421105,0.015651212523314,0.0035414392041898,301_1_BOA_LE07_228061_20160425,4.190513171296296,LD7,False
477,0.73,26.883333333333336,0.4640733333333344,43.0,1,4.599,302,-2.166034,LG,-55.233215,VI,0.2660038322343959,0.1708038322343959,2.1179999999999994,"< 0,01",0.067715110936064,42,0.2,2.92,64.57,6.717,3.9,68.1,R,0.0179023472309059,0.0123422862910791,0.0173259643873547,-0.0021185828092576,0.0062578789191823,9,2016-04-21 12:07:00,-11.924158599537035,0.0397129241248773,0.0319768753428842,0.0382387616155516,0.0134328380225335,0.0080143625037534,2016-04-09T13:56:12,0.0255624736334033,0.0173826315969605,0.014743874183528,0.0139545571573929,0.0035432002313046,0.0507458706541869,0.041732199194716,0.0490230006000827,0.0190598892189205,0.0098027240860768,302_1_BOA_LE07_228061_20160409,11.924158599537035,LD7,False
479,0.6999999999999998,32.9167375,0.6959750000000003,71.0,1,5.254,303,-2.2035,LG,-55.236138,VI,0.2667038322343959,0.1665038322343959,0.7950000000000008,"< 0,01",0.062715110936064,43,0.2,2.61,51.14,6.049,4.7,75.5,R,0.0192974149915726,0.0175510408489907,0.0177146820651089,0.0148522194921941,0.0012684730663121,9,2016-04-21 10:17:00,4.152318726851852,0.0362935216291257,0.0334883172803488,0.0344656546192736,0.0280412733615412,0.0022533764474816,2016-04-25T13:56:20,0.0113244023914697,0.0101367767191004,0.0103383564635894,0.0082315917992878,0.000915153615029,0.0436477539040287,0.0405044009779461,0.0417730887101546,0.0330149035418809,0.0030405577199081,303_1_BOA_LE07_228061_20160425,4.152318726851852,LD7,False
482,,,,71.0,1,,304,-2.180361,AM,-55.016444,VI,,,,,,46,0.2,,126.0,,,,R,0.0129791386631517,0.0121703437296536,0.0119458705548328,0.0115909448637304,0.0004986146585837,9,2016-04-21 00:00:00,4.580790949074074,0.0279349251155714,0.0269066555790511,0.0266304417864166,0.0260877789756634,0.0005977836361264,2016-04-25T13:56:20,0.0178130214706711,0.0166837203664542,0.0167519897381767,0.0157588200853085,0.000617766779255,0.0417277102080421,0.0411043556922199,0.0409686259374659,0.0404195399119451,0.0004274705054528,304_1_BOA_LE07_228061_20160425,4.580790949074074,LD7,True
483,1.5539999999999998,87.56258000000001,,9.0,1,12.01,305,-2.307096,LG,-55.373301,VII,0.4323235209235209,0.385,0.10999999999999943,"< 0,01",0.010431,37,0.2,4.31,107.59999999999998,12.12,,148.04000000000002,LW,0.0089575097182439,0.0067737021680457,0.0069438740646239,0.0054286349349557,0.0012052392281767,6,2016-09-29 15:30:00,2.9352462152777776,0.0238568369057839,0.0219716690250052,0.0216835649917494,0.0215857319196629,0.0008120077298331,2016-10-02T13:56:45,0.0310335051969414,0.0299054679324289,0.0296768781628381,0.0289631581596495,0.000683415155877,0.0360051000171988,0.0327277204666099,0.0327217379265822,0.0311521960259687,0.0016139928039566,305_1_BOA_LE07_228061_20161002,2.9352462152777776,LD7,True
484,1.5463265306122451,30.732440000000004,,9.0,1,8.593,306,-2.255185,LG,-55.376673,VII,0.3930235209235209,0.361,0.4689999999999994,"< 0,01",0.002331,38,0.2,3.37,122.49999999999996,9.062,,144.43673469387755,LW,0.0078694609233506,0.0075590009139066,0.007685857169379,0.0070288048588769,0.0003178890099766,9,2016-09-29 16:30:00,2.893579548611111,0.0252751449986936,0.0241140177394892,0.0240744884867481,0.0234412845477409,0.0005650114857846,2016-10-02T13:56:45,0.0356002404336496,0.0347202732903383,0.0349435934138442,0.0343446223825068,0.0003529871048807,0.0419844869698756,0.0415064244920886,0.0415884817082921,0.0414548544989745,0.0002110376900247,306_1_BOA_LE07_228061_20161002,2.893579548611111,LD7,True
486,2.57,44.42378000000001,,9.0,1,5.25,307,-2.24054,LG,-55.24054,VII,0.6981235209235209,0.526,4.99,"< 0,01",0.003431,2,0.2,3.41,141.0,10.24,,194.24285714285716,LW,0.0081375419975007,0.0064870757624589,0.0058333479813791,0.0044937331801146,0.0012430368061071,9,2016-09-30 15:10:00,1.949135104166667,0.0234445982148244,0.0223750947980687,0.0221999010956869,0.0207344295063648,0.0008936724463843,2016-10-02T13:56:45,0.0273199988373373,0.0256835844923402,0.0251831466709908,0.0238582386590778,0.0011821567707976,0.0360143450650062,0.0348238081690234,0.0347089744391527,0.0329651657362773,0.0009867567353447,307_1_BOA_LE07_228061_20161002,1.949135104166667,LD7,False
340,1.36,11.01114,,20.97,1,9.877,309,-2.2035,LG,-55.236138,VII,0.4354235209235209,0.417,0.08499999999999908,"< 0,01",0.002631,43,0.2,2.88,137.49999999999997,9.962,,170.10999999999999,LW,0.0104046957359799,0.0102112166481214,0.0101698116544467,0.0100341918706474,0.0001379707098767,9,2016-09-30 14:30:00,-6.024561724537037,0.0275872267943896,0.0272682127631426,0.0271998239373916,0.0270266873039623,0.000172591345314,2016-09-24T13:54:37,0.0167467523768329,0.0164430005259076,0.0164821540655797,0.0160690086765113,0.0002551440705735,0.0389986307955243,0.0387019694467401,0.0388175977168051,0.0382723318921565,0.0002506220450214,309_1_BOA_LC08_228062_20160924,6.024561724537037,LD8,False
489,1.4758620689655169,10.62022,,9.0,1,7.482,310,-2.17338,GP,-55.37247,VII,0.512423520923521,0.468,1.0859999999999994,"< 0,01",0.016331,39,0.2,3.89,98.49999999999996,8.568,,205.3689655172414,LW,0.0083553790260269,0.0071823634712605,0.007220708177466,0.0058873655336199,0.0008347070948078,9,2016-10-01 12:15:00,1.0706628819444444,0.0255651300010261,0.0245667634720815,0.0246482935987061,0.0235677193070927,0.0005749086294882,2016-10-02T13:56:45,0.0320254623471337,0.0313671624784351,0.0315332185474352,0.0301769311410497,0.0006614662646677,0.0411999192530551,0.0406108539422427,0.0407939186090945,0.0397290934610666,0.000537208623542,310_1_BOA_LE07_228061_20161002,1.0706628819444444,LD7,False
491,1.5227272727272725,9.429459999999997,,9.0,1,7.917,311,-2.13507,GP,-55.37057,VII,0.3231235209235209,0.318,0.43400000000000105,"< 0,01",0.010631,40,0.2,2.53,93.49999999999996,8.351,,188.3090909090909,LW,0.0073407474892998,0.0062088302472913,0.006008433736761,0.0052163335491526,0.0006471980833513,9,2016-10-01 11:35:00,1.0984406597222225,0.0239472635949168,0.0237327466235168,0.023426618743347,0.0231459290501915,0.0002616775747419,2016-10-02T13:56:45,0.0320028115733592,0.0311788088452389,0.0308924200407911,0.0306125827642671,0.000388172290443,0.0403956543436095,0.0398243376110541,0.0398215339132824,0.0393231230591853,0.0003411516911845,311_1_BOA_LE07_228061_20161002,1.0984406597222225,LD7,True
492,2.1963636363636367,16.429940000000002,,9.0,1,7.789,312,-2.11808,GP,-55.37258,VII,0.3631235209235209,0.364,0.44700000000000095,"< 0,01",0.039631,41,0.2,4.16,285.5,8.236,,412.4818181818182,LW,0.0074553475350351,0.0064513721720463,0.0063803443316395,0.0056282114795795,0.0005241694171724,9,2016-10-01 11:00:00,1.1227462152777778,0.0240661976029491,0.0232486881466498,0.0234094885909474,0.0221250231627589,0.0005454787508928,2016-10-02T13:56:45,0.0349903519663155,0.0339390746735135,0.0338429250675537,0.0327760553711747,0.0005719228867487,0.0410661117898655,0.0394420166136083,0.0394752501879846,0.0383616233284876,0.0008399033770116,312_1_BOA_LE07_228061_20161002,1.1227462152777778,LD7,False
493,,4.257479999999999,,9.0,1,0.917,313,-2.115929,GP,-55.447053,VII,0.8707235209235209,0.628,8.939,"< 0,01",0.030331,47,0.2,2.3,,9.856,,,LW,0.0107124467413926,0.0088746635285289,0.0087137504836244,0.0074698753656849,0.0009009384588757,9,2016-10-01 00:00:00,1.581079548611111,0.0287690171267368,0.0266284892004798,0.0267494120053441,0.025067374144351,0.0011762093103094,2016-10-02T13:56:45,0.0329108560955973,0.0315597720805833,0.0312763011479511,0.0309365383366661,0.0007097311710976,0.043878832588565,0.0422587864974554,0.0422713543858707,0.0407891242094132,0.0010113837327121,313_1_BOA_LE07_228061_20161002,1.581079548611111,LD7,True
498,1.5590000000000004,8.673100000000002,,30.0,1,8.09,315,-2.2594,PQ,-55.62395,VII,0.4967235209235209,0.454,0.8350000000000009,"< 0,01",0.006131,9,0.2,0.8,190.0,8.925,,272.20000000000005,LW,0.003895101213339,0.0031956664560755,0.0029225182182045,0.0026680750904189,0.0004273757597235,9,2016-10-03 12:30:00,-0.9394769212962965,0.0172985922102708,0.0162086475617064,0.0162768809723151,0.0151078988753932,0.00065792111275,2016-10-02T13:57:09,0.0326341108336099,0.0313635362076934,0.0312381565292073,0.0305414348590735,0.0006213154506985,0.0318225996987803,0.0304477493855158,0.0303284823922064,0.0293641271861996,0.0008280950844609,315_1_BOA_LE07_228062_20161002,0.9394769212962965,LD7,True
500,1.6657142857142857,4.5347,,9.0,1,9.65,316,-2.27082,PQ,-55.62526,VII,0.4360235209235209,0.421,0.8390000000000004,"< 0,01",0.016231,10,0.2,0.43,349.33333333333337,10.489,,439.3,LW,0.0029670736875096,0.0012895541836066,0.0013023962608246,-0.000648075007049,0.0009507140707985,9,2016-10-03 13:00:00,-0.9605871180555556,0.0133206189605425,0.0126693199706391,0.0128596201577081,0.0117910655605126,0.0005093743044813,2016-10-02T13:56:45,0.0360848255706095,0.0350632641189363,0.0346606676279735,0.034534530451193,0.0006186283646323,0.0268999044321315,0.0256566379241674,0.0258933967467396,0.024441227805341,0.0008494463495263,316_1_BOA_LE07_228061_20161002,0.9605871180555556,LD7,False
506,1.8343333333333336,10.006859999999998,,30.0,1,8.007,317,-2.23067,PQ,-55.49412,VII,0.4051235209235209,0.365,0.2580000000000009,"< 0,01",-6.9e-05,11,0.2,1.07,337.3333333333333,8.265,,397.13666666666654,LW,0.0071478049212642,0.0057891370102836,0.0055250188385603,0.0049157899306659,0.0007700094724845,9,2016-10-03 14:15:00,-1.0123935879629629,0.0230270293028114,0.022034085297076,0.0219809614128226,0.0210155264008416,0.0006742119065132,2016-10-02T13:57:09,0.0411880274625213,0.0399870224409653,0.0398309511932174,0.0389951706092109,0.0006546342452396,0.0378750925907164,0.0363137279054689,0.0360421641920388,0.0351769116531918,0.0007014677856419,317_1_BOA_LE07_228062_20161002,1.0123935879629629,LD7,True
510,2.704375,12.042579999999997,,30.0,1,7.878,318,-2.25009,PQ,-55.49374,VII,0.4964235209235209,0.325,0.01499999999999968,"< 0,01",0.032631,12,0.2,1.21,275.33333333333337,7.893,,305.059375,LW,0.0034914120197207,0.0032035816187496,0.0033072521529835,0.0016809702594897,0.0006358166757223,6,2016-10-03 14:39:00,-1.0290602546296297,0.0201037746629131,0.0195482094097804,0.01967847932857,0.0177069810945212,0.0008027919745175,2016-10-02T13:57:09,0.032953536483261,0.0323217493944724,0.0321349906998893,0.0315893721154306,0.0004963117757656,0.034038338472881,0.0332995868342458,0.0334498411890859,0.0322463419945966,0.0007144130844683,318_1_BOA_LE07_228062_20161002,1.0290602546296297,LD7,False
